longitude_of_pickup,latitude_of_pickup,longitude_of_dropoff,latitude_of_dropoff,datetime.X1,datetime.X2,datetime.X3,weekdays
-73.976677,40.780128,-73.970377,40.765805,10-12-2011,14:12:00,UTC,Saturday
-73.983665,40.750655,-73.998455,40.72807,14-03-2009,20:21:00,UTC,Saturday
-73.977507,40.75838,-73.987658,40.741442,07-04-2009,12:50:00,UTC,Tuesday
-73.980905,40.774658,-74.00281,40.760554,20-12-2009,15:07:15,UTC,Sunday
-73.981528,40.758474,-73.967943,40.797286,18-03-2010,19:19:48,UTC,Thursday
-73.990186,40.719325,-73.946126,40.773246,13-05-2012,17:30:53,UTC,Sunday
-73.98893,40.748062,-73.987221,40.770565,07-01-2015,22:17:41,UTC,Wednesday
-74.00026,40.742613,-73.873105,40.774335,01-09-2010,05:21:00,UTC,Wednesday
-73.978543,40.747802,-73.999547,40.744155,13-02-2012,08:23:23,UTC,Monday
-73.952082,40.769192,-73.95339,40.7761,17-07-2012,17:08:00,UTC,Tuesday
-73.986181,40.768189,-74.005894,40.764928,03-12-2012,09:34:51,UTC,Monday
-73.994242,40.752573,-73.998113,40.736122,31-03-2013,19:15:58,UTC,Sunday
-73.990347,40.737725,-73.979617,40.733155,22-07-2013,22:52:00,UTC,Monday
-74.006725,40.730756,-73.783194,40.643867,22-08-2013,07:31:00,UTC,Thursday
-74.002536,40.750162,-73.977578,40.760562,25-02-2014,11:48:09,UTC,Tuesday
-73.95446,40.781101,-73.991219,40.750214,30-05-2015,12:28:05,UTC,Saturday
-73.955998,40.764038,-73.972506,40.755174,08-08-2010,09:27:46,UTC,Sunday
-73.96105,40.760373,-74.00935,40.738132,18-02-2011,08:06:00,UTC,Friday
-73.989034,40.763237,-73.907421,40.738977,16-05-2013,23:48:53,UTC,Thursday
-74.010272,40.704565,-73.901272,40.861022,12-10-2014,00:13:00,UTC,Sunday
-73.972234,40.765315,-73.983279,40.71843,23-03-2013,20:14:06,UTC,Saturday
-73.958943,40.81502,-73.978825,40.785467,20-07-2013,09:01:00,UTC,Saturday
-73.984775,40.768787,-73.974503,40.75068,20-04-2011,10:22:00,UTC,Wednesday
-73.969625,40.784908,-73.973728,40.754905,09-09-2011,07:40:00,UTC,Friday
-73.977443,40.746616,-73.958205,40.772842,02-09-2012,01:54:09,UTC,Sunday
-73.980201,40.739178,-73.994697,40.738982,30-03-2014,18:40:15,UTC,Sunday
-73.980797,40.779765,-73.950318,40.801445,29-06-2014,12:38:00,UTC,Sunday
-73.988668,40.756775,-73.979428,40.761712,06-03-2011,10:45:00,UTC,Sunday
-73.982012,40.760617,-73.981912,40.765707,07-12-2012,11:56:00,UTC,Friday
0,0,0,0,09-12-2012,22:22:51,UTC,Sunday
-74.000559,40.742846,-73.972799,40.790166,16-04-2010,07:48:03,UTC,Friday
-73.978057,40.757645,-73.9864,40.758178,22-07-2012,12:54:30,UTC,Sunday
-73.973283,40.752274,-73.973694,40.759425,26-10-2010,13:48:25,UTC,Tuesday
-74.003693,40.753188,-73.975355,40.758473,13-05-2011,10:41:50,UTC,Friday
-74.009937,40.706458,-73.944546,40.788209,14-06-2012,22:03:32,UTC,Thursday
-73.956877,40.783493,-73.968863,40.764993,15-06-2009,08:18:35,UTC,Monday
-73.968295,40.770795,-73.984806,40.748397,07-01-2010,12:25:44,UTC,Thursday
-74.006421,40.721707,-74.008081,40.704222,12-04-2009,20:46:53,UTC,Sunday
-73.782058,40.64475,-73.98563,40.733528,04-05-2009,17:25:00,UTC,Monday
-73.956138,40.767483,-73.959048,40.77207,21-12-2009,11:29:15,UTC,Monday
-73.949266,40.781362,-73.932691,40.804011,31-07-2010,06:48:48,UTC,Saturday
-73.974935,40.78765,-73.982415,40.754215,11-06-2011,08:32:00,UTC,Saturday
-73.424988,40.779894,-73.423209,40.782906,16-12-2013,10:56:58,UTC,Monday
-73.981377,40.740566,-74.002609,40.739079,05-04-2015,18:05:30,UTC,Sunday
-73.963829,40.763794,-73.926338,40.771717,16-05-2015,21:11:06,UTC,Saturday
-74.008073,40.723285,-74.014828,40.709446,10-04-2011,23:21:43,UTC,Sunday
-73.993822,40.718164,-73.984212,40.729367,11-11-2011,20:02:41,UTC,Friday
-74.012168,40.71386,-73.975351,40.741142,06-09-2012,11:19:15,UTC,Thursday
-73.975108,40.788,-73.964495,40.805822,12-11-2013,07:15:27,UTC,Tuesday
-73.972966,40.756253,-73.98351,40.741129,18-08-2009,07:12:02,UTC,Tuesday
-73.983177,40.764143,-73.984568,40.764877,27-06-2011,18:20:00,UTC,Monday
-73.98742,40.770837,-73.960429,40.77662,20-05-2013,16:37:52,UTC,Monday
-73.986106,40.747398,-73.988306,40.74013,16-01-2014,22:28:38,UTC,Thursday
-73.977885,40.725452,-73.927138,40.743863,17-01-2009,22:07:00,UTC,Saturday
-73.947809,40.778736,-73.946193,40.772152,09-06-2010,15:14:54,UTC,Wednesday
-73.988467,40.738175,-73.92289,40.743446,19-09-2014,23:17:34,UTC,Friday
-73.971747,40.755895,-73.97225,40.76476,29-04-2011,12:15:00,UTC,Friday
-74.004332,40.742977,-74.00283,40.749642,24-12-2013,11:41:00,UTC,Tuesday
-73.989743,40.75806,-73.951355,40.774172,30-06-2014,23:54:00,UTC,Monday
-73.95714,40.77056,-73.87114,40.77409,09-07-2014,07:26:00,UTC,Wednesday
-74.002937,40.733287,-73.974537,40.748427,08-11-2014,21:04:00,UTC,Saturday
-73.965712,40.805612,-73.97308,40.743493,02-11-2009,12:58:19,UTC,Monday
-74.006424,40.738763,-73.9608,40.770103,22-07-2010,21:41:53,UTC,Thursday
-73.967206,40.763572,-73.973276,40.764117,08-05-2011,23:02:36,UTC,Sunday
-73.960564,40.760258,-73.986381,40.766664,15-12-2013,17:38:00,UTC,Sunday
-73.98312,40.7669,-73.98549,40.757987,13-05-2014,16:16:00,UTC,Tuesday
-73.987267,40.722477,-73.979187,40.738876,21-02-2015,03:15:50,UTC,Saturday
-73.992471,40.764095,-73.994717,40.750383,07-07-2010,15:25:42,UTC,Wednesday
-73.985465,40.726793,-73.991932,40.72924,29-09-2010,19:16:00,UTC,Wednesday
-73.972585,40.743517,-73.973105,40.761417,15-12-2010,06:51:00,UTC,Wednesday
-73.978,40.7631,-74.0003,40.7302,17-07-2011,20:52:24,UTC,Sunday
-73.997734,40.729332,-73.989258,40.768257,30-03-2015,21:03:19,UTC,Monday
-73.968956,40.761665,-73.959511,40.767605,29-05-2015,20:32:42,UTC,Friday
-73.995725,40.72464,-74.006337,40.733553,06-11-2012,21:22:00,UTC,Tuesday
-73.991768,40.749439,-73.979607,40.743912,09-06-2015,21:24:26,UTC,Tuesday
-73.994703,40.725785,-73.952919,40.785898,14-11-2010,22:32:55,UTC,Sunday
-73.862765,40.769197,-73.981012,40.737472,06-01-2011,18:23:00,UTC,Thursday
-73.994631,40.739983,-73.98607,40.741669,20-12-2012,19:41:48,UTC,Thursday
-73.989433,40.757992,-73.930023,40.856449,03-01-2015,00:55:23,UTC,Saturday
-73.984215,40.764709,-73.939362,40.848072,05-02-2015,23:29:10,UTC,Thursday
-73.985424,40.768589,-73.992432,40.740221,18-06-2009,15:25:50,UTC,Thursday
-73.967498,40.763392,-73.971496,40.754981,10-10-2009,18:55:32,UTC,Saturday
-73.85223,40.753542,-73.987652,40.745323,24-10-2010,17:50:00,UTC,Sunday
-73.954245,40.77902,-73.962854,40.77243,02-02-2014,00:15:08,UTC,Sunday
-73.978445,40.761722,-73.963613,40.774333,03-06-2010,15:17:12,UTC,Thursday
-73.989469,40.756569,-73.954538,40.783657,04-08-2013,19:10:37,UTC,Sunday
-73.972796,40.785653,-73.987219,40.765861,10-07-2011,19:20:45,UTC,Sunday
-73.993342,40.734957,-73.986247,40.75409,07-12-2012,11:24:00,UTC,Friday
-73.964665,40.755842,-73.960065,40.762202,18-07-2013,03:01:00,UTC,Thursday
-73.994158,40.754452,-73.87081,40.774055,19-07-2009,15:48:00,UTC,Sunday
-73.992127,40.76425,-73.993617,40.734233,24-12-2009,20:15:00,UTC,Thursday
-74.00227,40.726522,-74.016717,40.709485,03-08-2010,00:31:00,UTC,Tuesday
-73.958373,40.778902,-73.968199,40.762182,22-02-2012,12:26:19,UTC,Wednesday
-73.988227,40.749152,-73.978573,40.752653,10-04-2012,05:40:00,UTC,Tuesday
-73.962323,40.776267,-74.00916,40.711697,24-08-2011,06:41:00,UTC,Wednesday
-73.962358,40.770315,-73.981577,40.737302,02-12-2012,14:08:00,UTC,Sunday
-73.986595,40.730656,-73.992393,40.749306,08-05-2015,05:20:04,UTC,Friday
-73.980156,40.739558,-74.004508,40.707224,13-08-2011,22:30:17,UTC,Saturday
-73.957892,40.764126,-73.976483,40.754188,12-02-2012,09:47:33,UTC,Sunday
-74.00817,40.707645,-73.988558,40.702347,17-03-2012,17:01:00,UTC,Saturday
-73.984673,40.736568,-73.978854,40.74067,14-11-2009,18:54:20,UTC,Saturday
-73.985796,40.74095,-74.006033,40.739869,12-04-2011,14:44:08,UTC,Tuesday
-73.978678,40.74522,-73.990958,40.750955,09-07-2011,09:15:00,UTC,Saturday
-73.962198,40.779077,-73.984657,40.751133,12-05-2012,18:03:00,UTC,Saturday
-73.996853,40.742421,-73.991159,40.731472,29-09-2012,15:44:56,UTC,Saturday
-73.970875,40.761873,-73.981664,40.784582,23-07-2013,19:52:33,UTC,Tuesday
-74.011003,40.705167,-74.006663,40.73046,11-02-2011,13:19:00,UTC,Friday
-73.983123,40.779143,-73.981385,40.766493,11-02-2011,13:19:00,UTC,Friday
-73.99003,40.738518,-73.982318,40.768152,14-09-2010,13:36:00,UTC,Tuesday
-74.00372,40.748531,-73.987343,40.743113,03-03-2011,18:34:48,UTC,Thursday
-73.98476,40.760593,-73.954532,40.76647,17-04-2011,18:23:00,UTC,Sunday
-73.97855,40.761663,-74.17721,40.695178,09-08-2012,16:24:57,UTC,Thursday
-73.981042,40.744551,-73.960479,40.76165,23-03-2013,03:32:52,UTC,Saturday
-73.981681,40.780518,-73.99677,40.763107,06-04-2013,18:37:16,UTC,Saturday
-73.985935,40.73685,-73.991519,40.727424,04-02-2011,23:42:45,UTC,Friday
-73.973195,40.750475,-73.947605,40.772825,13-08-2012,23:03:00,UTC,Monday
-73.981558,40.748512,-73.872945,40.774459,15-06-2013,06:54:13,UTC,Saturday
-74.002611,40.744792,-73.983898,40.74718,07-06-2014,04:44:53,UTC,Saturday
-74.003127,40.721958,-73.996313,40.721895,23-07-2009,13:32:00,UTC,Thursday
-73.970128,40.799561,-73.870936,40.774159,18-04-2011,07:04:27,UTC,Monday
-73.973738,40.75456,-73.989492,40.730282,06-01-2009,22:41:00,UTC,Tuesday
-73.967089,40.760944,-73.959911,40.767581,17-03-2009,13:30:05,UTC,Tuesday
-73.998588,40.760713,-74.001752,40.73563,22-10-2010,21:52:00,UTC,Friday
-73.993085,40.66894,-73.98654,40.676842,17-11-2012,00:59:00,UTC,Saturday
-73.87115,40.773846,-73.938428,40.663175,15-06-2014,14:16:57,UTC,Sunday
-73.985542,40.759562,-73.985455,40.747626,10-05-2010,10:53:08,UTC,Monday
-73.991775,40.74971,-73.989088,40.736555,26-11-2012,08:45:26,UTC,Monday
-73.955608,40.804147,-73.964562,40.687582,21-02-2014,23:52:00,UTC,Friday
-73.863005,40.769247,-73.963925,40.770945,16-11-2014,22:55:00,UTC,Sunday
0,0,0,0,08-01-2009,22:32:08,UTC,Thursday
-73.991212,40.71769,-74.003465,40.726817,13-01-2011,22:32:00,UTC,Thursday
-73.984944,40.727915,-73.99253,40.749521,25-05-2013,13:05:00,UTC,Saturday
-73.974053,40.689657,-74.006042,40.752572,06-11-2011,11:22:00,UTC,Sunday
-73.994512,40.750415,-74.01173,40.709237,22-04-2013,11:21:00,UTC,Monday
-73.98156,40.780487,-73.968527,40.788262,10-04-2014,20:36:00,UTC,Thursday
-73.982177,40.775278,-73.976706,40.776577,15-10-2010,18:46:37,UTC,Friday
-73.965939,40.754379,-73.978042,40.759913,07-11-2011,08:54:24,UTC,Monday
-73.978186,40.745888,-73.971396,40.765182,12-02-2013,07:10:18,UTC,Tuesday
0,0,0,0,29-03-2014,12:44:51,UTC,Saturday
-73.976945,40.790072,-73.991525,40.749555,27-03-2009,08:36:42,UTC,Friday
-73.99001,40.745947,-74.006499,40.741409,21-12-2012,12:18:41,UTC,Friday
-73.979718,40.78619,-73.954993,40.765447,07-10-2013,10:35:24,UTC,Monday
-73.789755,40.643782,-73.977822,40.755343,17-02-2011,19:42:00,UTC,Thursday
-73.955953,40.768018,-73.950678,40.774935,31-05-2012,01:17:38,UTC,Thursday
-73.993447,40.741915,-74.006808,40.73597,16-07-2009,17:32:00,UTC,Thursday
-73.972548,40.749977,-73.98913,40.757092,22-02-2011,19:56:00,UTC,Tuesday
-73.960602,40.781341,-73.988869,40.758518,30-08-2011,18:03:00,UTC,Tuesday
-74.01711,40.705503,-73.980613,40.767613,29-10-2011,21:09:00,UTC,Saturday
-73.996805,40.731717,-73.960988,40.709972,28-11-2012,20:02:00,UTC,Wednesday
-73.862788,40.768832,-73.982698,40.735347,02-07-2013,11:51:00,UTC,Tuesday
-73.974718,40.787619,-73.990359,40.757578,05-02-2009,12:30:47,UTC,Thursday
-73.991502,40.739185,-73.99502,40.750055,08-06-2011,10:09:00,UTC,Wednesday
-74.006362,40.732751,-73.997638,40.72549,03-09-2010,19:29:47,UTC,Friday
0,0,0,0,02-04-2015,22:38:31,UTC,Thursday
-73.979257,40.776695,-73.994912,40.750122,27-08-2011,01:42:00,UTC,Saturday
-73.983107,40.76441,-73.986105,40.756092,19-11-2012,17:08:00,UTC,Monday
-73.981545,40.74107,-73.975522,40.749787,10-05-2013,18:58:00,UTC,Friday
-73.99954,40.724775,-74.016727,40.747148,01-10-2009,19:36:00,UTC,Thursday
-73.986183,40.74023,-74.001652,40.761378,06-07-2010,18:10:00,UTC,Tuesday
-73.979194,40.764693,-73.885529,40.77325,09-07-2010,09:25:01,UTC,Friday
-73.999352,40.73928,-73.99617,40.721805,07-08-2012,19:58:00,UTC,Tuesday
-73.993333,40.742053,-73.982532,40.771942,05-11-2010,13:40:00,UTC,Friday
-73.998366,40.723817,-73.966441,40.690914,12-01-2011,23:59:25,UTC,Wednesday
-73.974196,40.732811,-73.974196,40.732811,04-07-2012,18:04:32,UTC,Wednesday
0,0,0,0,22-10-2013,19:53:00,UTC,Tuesday
-73.98044,40.76419,-73.98452,40.75872,25-11-2014,13:56:00,UTC,Tuesday
-73.963308,40.774789,-73.981645,40.724466,28-02-2009,22:54:28,UTC,Saturday
-73.96349,40.777438,-73.983005,40.774248,30-04-2009,21:17:00,UTC,Thursday
-73.992405,40.74916,-73.982997,40.7418,01-08-2012,18:42:00,UTC,Wednesday
-73.974265,40.778914,-73.955329,40.776957,02-10-2013,09:06:16,UTC,Wednesday
-73.988867,40.749728,-73.995902,40.759187,16-03-2014,10:55:07,UTC,Sunday
-73.98635,40.73035,-73.995678,40.721445,23-05-2010,17:14:00,UTC,Sunday
-73.978013,40.786647,-73.991977,40.749102,17-10-2014,12:51:00,UTC,Friday
-73.99895,40.734523,-73.979592,40.759745,21-02-2010,16:58:00,UTC,Sunday
-74.006408,40.716998,-73.807251,40.65799,09-03-2012,14:47:42,UTC,Friday
-73.954354,40.787102,-73.985158,40.758442,08-03-2012,09:12:27,UTC,Thursday
-73.976892,40.743545,-73.983265,40.725107,04-06-2012,17:12:00,UTC,Monday
-73.975514,40.749594,-73.884449,40.74762,16-10-2012,04:53:08,UTC,Tuesday
-73.953137,40.807342,-73.946727,40.821597,23-05-2014,18:43:00,UTC,Friday
-73.984867,40.742507,-73.967035,40.684147,26-07-2009,23:17:00,UTC,Sunday
-73.978697,40.777555,-73.977417,40.784389,07-11-2009,17:37:33,UTC,Saturday
-73.971445,40.761113,-73.97338,40.745422,09-01-2010,14:57:00,UTC,Saturday
-73.97473,40.744298,-73.988733,40.72425,17-11-2010,21:31:00,UTC,Wednesday
-73.991757,40.749984,-73.977511,40.752622,11-12-2011,18:50:33,UTC,Sunday
-73.964085,40.710592,-73.97621,40.780645,09-06-2012,01:02:00,UTC,Saturday
-73.776756,40.64537,-73.953934,40.601742,19-06-2015,11:03:32,UTC,Friday
-73.87475,40.774078,-73.979497,40.762169,18-10-2009,14:46:31,UTC,Sunday
-74.00598,40.745213,-73.977167,40.755721,23-03-2010,07:12:47,UTC,Tuesday
-73.986394,40.730249,-73.996502,40.727231,30-05-2010,10:02:06,UTC,Sunday
-73.98796,40.761509,-73.877335,40.844087,15-07-2010,10:05:30,UTC,Thursday
-74.000057,40.730477,-73.976013,40.75895,04-09-2010,22:41:00,UTC,Saturday
-73.988335,40.748817,-73.976617,40.750372,01-11-2013,16:49:00,UTC,Friday
-73.942313,40.777237,-73.942313,40.777237,07-03-2014,22:40:00,UTC,Friday
-73.988423,40.774342,-73.971662,40.763457,24-10-2014,18:58:00,UTC,Friday
-73.97763,40.761171,-73.962881,40.794005,06-06-2010,11:30:48,UTC,Sunday
-73.996002,40.738503,-73.977362,40.7844,07-12-2010,14:34:00,UTC,Tuesday
-73.98412,40.743272,-73.994488,40.750182,19-01-2011,16:12:00,UTC,Wednesday
-73.977337,40.753228,-73.972328,40.786317,12-10-2011,18:04:00,UTC,Wednesday
-73.982834,40.731576,-73.990739,40.756139,27-03-2013,00:30:54,UTC,Wednesday
-74.002147,40.750802,-74.008247,40.738772,29-08-2013,22:08:00,UTC,Thursday
-74.001375,40.737107,-73.982347,40.775762,20-08-2011,02:30:00,UTC,Saturday
-74.003845,40.722252,-74.004059,40.753422,21-01-2015,19:26:35,UTC,Wednesday
-74.007622,40.73243,-73.995651,40.743286,26-05-2015,10:21:25,UTC,Tuesday
-73.974247,40.752707,-73.962812,40.766397,09-06-2012,22:19:00,UTC,Saturday
-73.78356,40.648678,-73.991198,40.681682,25-09-2012,23:05:21,UTC,Tuesday
-73.955932,40.784604,-73.95181,40.773501,01-09-2009,16:00:54,UTC,Tuesday
-73.978746,40.724147,-73.963471,40.710361,27-07-2014,01:57:25,UTC,Sunday
-73.99086,40.745535,-73.973978,40.761193,15-01-2011,11:40:00,UTC,Saturday
-73.987498,40.770492,-73.980268,40.7805,10-09-2010,01:23:17,UTC,Friday
-73.865817,40.776782,-73.898145,40.708627,25-03-2013,18:36:00,UTC,Monday
-73.981834,40.763939,-73.992279,40.72139,05-06-2015,01:09:10,UTC,Friday
-73.95649,40.781379,-73.985935,40.776582,29-01-2010,17:40:34,UTC,Friday
-73.866705,40.771017,-73.983542,40.756977,13-12-2011,12:37:00,UTC,Tuesday
-73.983102,40.766852,-73.96985,40.786365,13-12-2013,23:54:00,UTC,Friday
-73.977175,40.758535,-73.973315,40.769138,13-01-2009,07:16:00,UTC,Tuesday
-73.979437,40.784592,-73.974653,40.761768,27-02-2013,17:40:56,UTC,Wednesday
-73.995443,40.739278,-73.97912,40.753758,23-03-2009,07:42:00,UTC,Monday
-73.981418,40.684183,-73.999088,40.684815,10-09-2011,23:19:00,UTC,Saturday
-74.018418,40.709487,-74.006628,40.703935,22-03-2012,10:28:33,UTC,Thursday
-73.955413,40.768333,-73.953193,40.778417,27-06-2012,14:22:46,UTC,Wednesday
-73.981147,40.781985,-73.986492,40.766798,28-02-2014,14:55:14,UTC,Friday
-73.984352,40.775043,-73.938889,40.821758,01-01-2015,00:17:02,UTC,Thursday
-73.975762,40.759887,-73.985405,40.747512,29-10-2010,13:35:00,UTC,Friday
-73.950857,40.77081,-73.990357,40.75138,23-05-2011,17:30:00,UTC,Monday
-73.972425,40.755441,-73.954285,40.775167,07-04-2013,18:05:36,UTC,Sunday
-73.997552,40.737837,-73.961112,40.661087,06-06-2013,02:54:00,UTC,Thursday
-73.991913,40.738346,-73.978264,40.730881,19-01-2015,16:13:53,UTC,Monday
-74.015903,40.711395,-73.973307,40.759013,16-02-2010,17:13:00,UTC,Tuesday
-74.007011,40.705433,-73.988335,40.745846,14-01-2015,20:15:51,UTC,Wednesday
-73.984466,40.760036,-73.979606,40.757857,24-08-2010,18:28:09,UTC,Tuesday
-73.980012,40.751191,-73.864885,40.730906,21-01-2011,22:43:27,UTC,Friday
-73.980253,40.76896,-74.008922,40.70685,19-05-2011,18:43:00,UTC,Thursday
-73.9818,40.778614,-73.970293,40.786682,15-12-2011,11:54:47,UTC,Thursday
-73.99554,40.743804,-74.003236,40.738924,11-08-2012,21:30:32,UTC,Saturday
-73.950827,40.785942,-73.95694,40.770732,25-06-2013,21:30:00,UTC,Tuesday
-73.988544,40.731358,-73.97827,40.754342,06-07-2013,01:22:36,UTC,Saturday
-73.981819,40.757078,-73.990653,40.745246,24-09-2010,19:26:56,UTC,Friday
-73.986245,40.746358,-74.003762,40.727762,18-04-2012,03:16:00,UTC,Wednesday
-73.992062,40.759312,-73.984753,40.749402,20-07-2012,21:40:00,UTC,Friday
-73.955816,40.782248,-73.981509,40.763444,30-10-2013,07:32:10,UTC,Wednesday
-73.979925,40.749151,-74.00856,40.711449,17-06-2014,08:32:04,UTC,Tuesday
-73.862878,40.768722,-73.985047,40.770607,16-06-2009,16:42:00,UTC,Tuesday
-73.982311,40.774357,-73.998449,40.733151,16-07-2011,15:53:05,UTC,Saturday
-73.984047,40.76998,-73.979365,40.752792,01-07-2012,10:33:00,UTC,Sunday
-73.975847,40.756002,-73.949821,40.772364,25-09-2012,21:26:29,UTC,Tuesday
-73.998882,40.724445,-73.990893,40.726787,30-11-2013,11:25:10,UTC,Saturday
-73.952946,40.782933,-73.984661,40.783097,28-04-2014,17:36:08,UTC,Monday
-74.004062,40.70744,-73.975706,40.744725,07-08-2009,14:50:27,UTC,Friday
-73.988735,40.763697,-73.983612,40.749578,23-11-2012,16:48:40,UTC,Friday
-74.008521,40.734173,-74.002994,40.729491,04-05-2010,20:08:16,UTC,Tuesday
-73.961487,40.769435,-73.969535,40.766297,14-01-2014,09:30:00,UTC,Tuesday
-73.966162,40.758082,-73.987445,40.75612,13-05-2010,17:39:00,UTC,Thursday
-73.935856,40.75584,-73.977772,40.759693,28-06-2013,07:41:01,UTC,Friday
-73.988295,40.737867,-73.954055,40.821249,22-02-2009,02:48:20,UTC,Sunday
-74.003855,40.741998,-73.983257,40.730285,29-09-2012,23:03:00,UTC,Saturday
-73.978875,40.753531,-73.972041,40.762944,07-01-2010,07:00:54,UTC,Thursday
-73.955823,40.814082,-73.951245,40.805052,15-02-2010,01:00:00,UTC,Monday
-73.995697,40.733521,-73.989677,40.726016,31-05-2013,17:16:47,UTC,Friday
-73.987885,40.744955,-73.952933,40.786775,04-03-2014,06:17:00,UTC,Tuesday
-73.970993,40.755667,-73.974242,40.757837,22-12-2012,16:53:00,UTC,Saturday
-74.00257,40.739607,-73.9828,40.739287,22-12-2012,17:09:00,UTC,Saturday
-74.007817,40.742652,-74.009138,40.71088,13-06-2013,23:06:00,UTC,Thursday
0,0,0,0,09-01-2015,19:55:49,UTC,Friday
-73.977563,40.779258,-73.999992,40.758687,22-09-2009,09:05:00,UTC,Tuesday
-73.990715,40.728492,-73.99634,40.74267,30-08-2012,19:58:00,UTC,Thursday
-73.99969,40.761208,-73.985007,40.761863,10-03-2011,09:57:00,UTC,Thursday
-73.978983,40.724089,-74.004152,40.707459,05-07-2014,09:48:11,UTC,Saturday
-73.949985,40.78442,-73.977563,40.78292,26-06-2010,13:15:36,UTC,Saturday
-74.008167,40.738407,-73.990987,40.692575,16-09-2013,07:37:00,UTC,Monday
-73.980358,40.762872,-73.969515,40.748887,25-01-2013,12:20:00,UTC,Friday
-73.978165,40.725058,-73.992308,40.730068,23-03-2010,13:13:00,UTC,Tuesday
-73.98181,40.766903,-73.971823,40.754567,08-06-2010,14:23:00,UTC,Tuesday
-74.009455,40.721865,-74.006782,40.705757,13-01-2011,21:30:00,UTC,Thursday
-73.962458,40.758952,-73.975147,40.737137,02-10-2012,08:06:00,UTC,Tuesday
-73.991574,40.749919,-73.990206,40.715639,09-08-2014,14:32:52,UTC,Saturday
0,0,0,0,06-01-2009,18:38:59,UTC,Tuesday
-73.991797,40.749848,-73.936305,40.799755,24-10-2009,22:50:00,UTC,Saturday
-73.975214,40.749302,-73.987438,40.743526,18-05-2010,14:34:57,UTC,Tuesday
-73.971227,40.754215,-73.978233,40.763017,17-08-2011,13:58:00,UTC,Wednesday
-73.996495,40.763537,-74.00279,40.739906,21-06-2009,02:22:00,UTC,Sunday
-73.9988,40.734912,-73.973583,40.763775,21-07-2013,17:51:00,UTC,Sunday
-73.988243,40.750038,-73.998785,40.75524,06-03-2009,23:15:17,UTC,Friday
-73.989533,40.755922,-73.981615,40.750522,30-01-2010,14:15:00,UTC,Saturday
-73.996284,40.755667,-74.016251,40.738423,27-02-2010,14:50:51,UTC,Saturday
-73.976502,40.752,-73.983027,40.771638,21-03-2012,18:38:00,UTC,Wednesday
-73.987361,40.722645,-73.984468,40.671655,20-09-2014,02:45:34,UTC,Saturday
-73.990422,40.722813,-73.994153,40.715637,11-05-2009,23:08:00,UTC,Monday
-73.967177,40.793496,-73.970159,40.768309,01-11-2011,09:32:01,UTC,Tuesday
-73.969643,40.765603,-73.962483,40.775548,17-09-2013,18:09:03,UTC,Tuesday
-73.967866,40.802128,-73.977195,40.785233,08-02-2014,00:34:00,UTC,Saturday
-73.96925,40.756132,-73.987052,40.747125,18-08-2013,15:45:00,UTC,Sunday
-73.974532,40.761055,-73.961778,40.760622,22-08-2013,19:49:24,UTC,Thursday
